INDEX,APPID,NAME,POSITIVE,NEGATIVE,RATING
19649,818030,Alicia Quatermain 3: The Mystery of the Flaming Gold,2,1,55.69%
19650,817950,Naturallandscape - Threegorges (??????????????????-????????????),2,1,55.69%
19651,434970,That Dam Level redux,2,1,55.69%
19652,738480,Find Pixel,2,1,55.69%
19653,526090,Very Real Chess,2,1,55.69%
19654,678620,Battle Chess II: Chinese Chess,2,1,55.69%
19655,517960,Crate Punks,2,1,55.69%
19656,738290,SpaceCoaster VR,2,1,55.69%
19657,718490,LOGistICAL: Japan,2,1,55.69%
19658,955670,Acropolis: The Archaic Age,2,1,55.69%
19659,458230,Infinite Shooter,2,1,55.69%
19660,811640,Divided: Soul Theft,2,1,55.69%
19661,833110,The Steadfast VR Challenge,2,1,55.69%
19662,714570,Hidden Object - Tools,2,1,55.69%
19663,811250,Content Creator Simulator,2,1,55.69%
19664,978920,Wings of Virtus,2,1,55.69%
19665,1012900,Deviant Dungeon,2,1,55.69%
19666,821360,Wallrunners,2,1,55.69%
19667,550870,Tricky Trail RC,2,1,55.69%
19668,979720,Big Bash Boom,2,1,55.69%
19669,959590,Super Keepy Ups,2,1,55.69%
19670,955980,Dive Inside,2,1,55.69%
19671,860430,Burgerwise the Clown,2,1,55.69%
19672,814190,Digital Runner,2,1,55.69%
19673,716480,Halloween Knight,2,1,55.69%
19674,814020,Quickshot,2,1,55.69%
19675,573690,Adelantado Trilogy. Book Three,2,1,55.69%
19676,865100,????????????????????????,2,1,55.69%
19677,744630,Mystery Stone from Heaven,2,1,55.69%
19678,684770,Fall Fear Fly Redemption,2,1,55.69%
19679,340140,Elemental World Part 1:Rise Of The Guardians,2,1,55.69%
19680,874090,Living with Jaguars VR,2,1,55.69%
19681,568240,Kung Fu Ping Pong,2,1,55.69%
19682,965450,OnSpace,2,1,55.69%
19683,794230,Golden8bits,2,1,55.69%
19684,960380,Light House Puzzle,2,1,55.69%
19685,923130,Plunder Squad,2,1,55.69%
19686,692610,Two Escapes,2,1,55.69%
19687,727900,Maze of Gaea,2,1,55.69%
19688,710550,Cubion,2,1,55.69%
19689,877310,Sumerian Blood: Gilgamesh against the Gods,2,1,55.69%
19690,586700,Otherworld: Omens of Summer Collector's Edition,2,1,55.69%
19691,799460,Broken Metal,2,1,55.69%
19692,966240,Ocean's Treasures,2,1,55.69%
19693,692660,Invictus: In the Shadow of Olympus,2,1,55.69%
19694,798350,Capsule Jump,2,1,55.69%
19695,710460,Rush on Rome,2,1,55.69%
19696,978380,Spinheads,2,1,55.69%
19697,681670,Elly The Jelly,2,1,55.69%
19698,856420,Glow Ball - Not A Billiard Puzzle Game,2,1,55.69%
19699,796050,The Agency of Anomalies: Mind Invasion Collector's Edition,2,1,55.69%
19700,856380,??artoonway: Mini Cars,2,1,55.69%
19701,729050,Big Bang Billiards,2,1,55.69%
19702,838690,Unleashed,2,1,55.69%
19703,829300,Bomber-un,2,1,55.69%
19704,795550,Warawara Invaders,2,1,55.69%
19705,554590,Little Kingdom 2,2,1,55.69%
19706,875840,Bookers: Underground Chapter,2,1,55.69%
19707,856560,Black Roses,2,1,55.69%
19708,508680,Domino VR,2,1,55.69%
19709,874250,Hum Drum Experiences,2,1,55.69%
19710,650600,Greece Defense TD,2,1,55.69%
19711,875500,Factory of Monsters,2,1,55.69%
19712,671290,Deadliners,2,1,55.69%
19713,747810,Flow Handcrafted,2,1,55.69%
19714,636020,India Garden,2,1,55.69%
19715,827280,School Fab Lab,2,1,55.69%
19716,855670,????????????,2,1,55.69%
19717,651080,Moon Landing VR,2,1,55.69%
19718,727860,Space Quiz,2,1,55.69%
19719,500920,House of Alice,2,1,55.69%
19720,936890,Source beginning,2,1,55.69%
19721,672670,Hover Bots VR,2,1,55.69%
19722,691220,Parkour,2,1,55.69%
19723,371620,SBX: Invasion,2,1,55.69%
19724,506980,Drone: Remote Tactical Warfare,2,1,55.69%
19725,792500,Streets Ablaze,2,1,55.69%
19726,992720,???????????????????? Touhou KSG Story,2,1,55.69%
19727,548170,Arena Master,2,1,55.69%
19728,970200,Campido,2,1,55.69%
19729,461600,Zipple World 2: The Sweet Chaos,2,1,55.69%
19730,922060,Ball run and rush,2,1,55.69%
19731,792680,Containment Initiative: PC Standalone,2,1,55.69%
19732,981900,Kings' Cross,2,1,55.69%
19733,982900,Cat puzzle,2,1,55.69%
19734,908400,Age Of Forays,2,1,55.69%
19735,610460,Rise of Balloons,2,1,55.69%
19736,534270,Solitaire 220 Plus,2,1,55.69%
19737,827930,Strive,2,1,55.69%
19738,691860,Watch Out,2,1,55.69%
19739,873160,SPECKLE: Chill Puzzle Game,2,1,55.69%
19740,750080,Dead Climb,2,1,55.69%
19741,717680,Tubular Rift,2,1,55.69%
19742,911130,Puzzle Monarch: Vampires,2,1,55.69%
19743,635520,Phantasmat: The Endless Night Collector's Edition,2,1,55.69%
19744,871860,Allergenium,2,1,55.69%
19745,750620,Naughty Elves,2,1,55.69%
19746,691680,Ganbatte,2,1,55.69%
19747,793310,Die drei ??? und der Riesenkrake,2,1,55.69%
19748,872000,Beerd leaver,2,1,55.69%
19749,855320,18 Floors,9,6,55.66%
19750,701740,Modest Kind,9,6,55.66%
19751,499330,Lord Mayor,9,6,55.66%
19752,412970,Beatbuddy: On Tour,9,6,55.66%
19753,529420,Crazy Sapper 3D,9,6,55.66%
19754,592660,Zen Garden,9,6,55.66%
19755,821550,The Dreamlands: Aisling's Quest,9,6,55.66%
19756,337970,Wildlife Park - Wild Creatures,9,6,55.66%
19757,369460,Professor Why???: The Quantum Eye,9,6,55.66%
19758,435780,VIOLET: Space Mission,9,6,55.66%
19759,208110,Myst V,53,39,55.66%
19760,365240,Galaxy Union,9,6,55.66%
19761,289690,Lara Croft and the Temple of Osiris,681,526,55.66%
19762,844140,Trivia Vault: Soccer Trivia,9,6,55.66%
19763,885590,Time,9,6,55.66%
19764,825500,Dead Ground:Arena,9,6,55.66%
19765,770440,Hangover,53,39,55.66%
19766,469900,Paradox Paradigm,9,6,55.66%
19767,850790,Aik's Cheese Adventures,9,6,55.66%
19768,804550,QLORB 2,9,6,55.66%
19769,837600,The Royal Marines Commando,9,6,55.66%
19770,508200,Bacon Tales - Between Pigs and Wolves,9,6,55.66%
19771,600740,Land Doctrine,9,6,55.66%
19772,519020,Shuttle Siege,9,6,55.66%
19773,1002920,The Last Dinner,9,6,55.66%
19774,870990,!LABrpgUP!,9,6,55.66%
19775,748430,Cube Color,9,6,55.66%
19776,718790,Warmonger,165,125,55.65%
19777,407840,Guardians of Orion (Phase 1),"2,098","1,637",55.65%
19778,615970,Displaced,70,52,55.64%
19779,402560,Tabletopia,398,306,55.63%
19780,569970,Chosen 2,83,62,55.63%
19781,281580,Wings Over Europe,45,33,55.63%
19782,477980,Overhell,92,69,55.60%
19783,375450,NOBUNAGA'S AMBITION: Souzou SengokuRisshiden,315,242,55.58%
19784,687750,Yandere School,101,76,55.58%
19785,552410,Project Abyss,33,24,55.57%
19786,300060,ADR1FT,765,594,55.57%
19787,575840,NeverEnd,54,40,55.56%
19788,65500,Aura: Fate of the Ages,84,63,55.56%
19789,403880,MotoGP???15 Compact,54,40,55.56%
19790,545860,Luke Sidewalker,54,40,55.56%
19791,354720,STATIC: Investigator Training,13,9,55.55%
19792,434890,Eight Mini Racers,29,21,55.55%
19793,546610,Acro Storm,13,9,55.55%
19794,31800,Nancy Drew: Danger By Design,13,9,55.55%
19795,953580,Tourist Bus Simulator,217,166,55.55%
19796,329670,Silent Service 2,13,9,55.55%
19797,686740,Haunted Dungeons: Hyakki Castle,13,9,55.55%
19798,16020,Samantha Swift and the Hidden Roses of Athena,29,21,55.55%
19799,727320,Operation Desert Road,13,9,55.55%
19800,778230,Mighty Gemstones,13,9,55.55%
19801,391550,Beyond Flesh and Blood Episode 1,13,9,55.55%
19802,781760,Trivia Vault: Health Trivia Deluxe,13,9,55.55%
19803,775220,Crusaders of Light,190,145,55.55%
19804,305460,FranknJohn,13,9,55.55%
19805,610660,Russian Roads,13,9,55.55%
19806,711080,Fruit Sudoku???? 2,13,9,55.55%
19807,526590,Boxing Saga,13,9,55.55%
19808,714510,Chaos Souls,13,9,55.55%
19809,965460,Jungle Guardians,13,9,55.55%
19810,922080,Shards the Deckbuilder,13,9,55.55%
19811,597720,Stunt Toys,13,9,55.55%
19812,826160,ButcherBoy,13,9,55.55%
19813,330880,Redemption,13,9,55.55%
19814,639840,FIELD BREAKING,13,9,55.55%
19815,415890,Crystal Picnic,13,9,55.55%
19816,511790,Retro Football Boss,13,9,55.55%
19817,661700,?????????????????? Trial Version???,13,9,55.55%
19818,795160,Tsundere Idol,13,9,55.55%
19819,764010,Insane Cold: Back to the Ice Age,29,21,55.55%
19820,885630,Floor Massacre,13,9,55.55%
19821,450860,Andarilho,177,135,55.54%
19822,421890,Avaris 2,25,18,55.53%
19823,819790,Laplace????????????????????????,25,18,55.53%
19824,542650,OnTheFrontLine,21,15,55.52%
19825,693720,NeonGalaxy Wars,21,15,55.52%
19826,469980,Legend of Miro,21,15,55.52%
19827,696730,Deep Ones,17,12,55.52%
19828,292280,SPY Fox in: Cheese Chase,17,12,55.52%
19829,921970,Liberty Prime,17,12,55.52%
19830,756500,Noir Chronicles: City of Crime,21,15,55.52%
19831,338830,Star Nomad,21,15,55.52%
19832,860640,Lingotopia,17,12,55.52%
19833,368720,Sirius Online,107,81,55.49%
19834,433300,Marvel: Ultimate Alliance,265,204,55.48%
19835,293220,H-Hour: World's Elite,501,389,55.48%
19836,708610,Miner Ultra Shooter,42,31,55.47%
19837,834280,Fishing Sim World,103,78,55.46%
19838,46290,Theatre of War,112,85,55.46%
19839,382300,Kidnapped,289,223,55.46%
19840,493700,Monster Puzzle,81,61,55.46%
19841,385360,Super Trench Attack 2,55,41,55.45%
19842,568340,Behind the Memory,38,28,55.44%
19843,254080,World War III: Black Gold,244,188,55.44%
19844,387930,The Tape,180,138,55.44%
19845,342150,Games of Glory,328,254,55.42%
19846,360390,Nightside,51,38,55.42%
19847,65730,Take On Helicopters,338,262,55.41%
19848,429580,A Wild Catgirl Appears!,136,104,55.39%
19849,302160,The Egyptian Prophecy: The Fate of Ramses,47,35,55.38%
19850,518660,Zone4,317,246,55.37%
19851,765180,SCP-087: Recovered document,30,22,55.36%
19852,12480,9th Company - Roots of Terror,87,66,55.36%
19853,768840,FIRST STEAM GAME VHS - COLOR RETRO RACER : MILES CHALLENGE,30,22,55.36%
19854,588190,Tower!3D Pro,164,126,55.36%
19855,369040,Yargis - Space Melee,96,73,55.35%
19856,416370,Showing Tonight: Mindhunters Incident,43,32,55.34%
19857,211970,Test Drive??: Ferrari Racing Legends,142,109,55.33%
19858,517810,Caesar 4,110,84,55.33%
19859,502100,Death's Life,26,19,55.32%
19860,926810,Dark Places,26,19,55.32%
19861,70110,Hacker Evolution - Untold,193,149,55.32%
19862,687490,Trivia Vault: Super Heroes Trivia,26,19,55.32%
19863,725280,Psi Project,39,29,55.30%
19864,563340,Blue Tear,39,29,55.30%
19865,404150,Lovely Weather We're Having,39,29,55.30%
19866,351300,Ceres,70,53,55.29%
19867,633230,NARUTO TO BORUTO: SHINOBI STRIKER,"1,746","1,383",55.29%
19868,416720,Toro,22,16,55.27%
19869,699770,RideOp,22,16,55.27%
19870,349840,Ancestory,22,16,55.27%
19871,229560,Hacker Evolution IMMERSION,22,16,55.27%
19872,907440,Keyhole Spy: Teachers,22,16,55.27%
19873,305480,Heileen 2: The Hands Of Fate,22,16,55.27%
19874,7220,Runaway: The Dream of the Turtle,84,64,55.26%
19875,223100,Homefront: The Revolution,"6,309","5,039",55.26%
19876,854150,Snail Racer Extreme,35,26,55.25%
19877,432290,Elemental Heroes,75,57,55.25%
19878,113420,Fallen Earth,"3,921","3,127",55.24%
19879,363670,Seeders,18,13,55.22%
19880,355190,Geocore,18,13,55.22%
19881,746800,Pure Mind,18,13,55.22%
19882,861840,Bathroom Chef,18,13,55.22%
19883,634070,Murnatan,62,47,55.21%
19884,259830,Wooden Sen'SeY,62,47,55.21%
19885,416030,Your Quest,71,54,55.21%
19886,457590,Luna Online: Reborn,150,116,55.20%
19887,663730,Invasion of Barbarians,31,23,55.19%
19888,728540,Islands of Nyne: Battle Royale,"3,576","2,857",55.19%
19889,688650,You Doesn't Exist,31,23,55.19%
19890,774321,STARBO,31,23,55.19%
19891,341980,Dispatcher,435,342,55.18%
19892,560710,Leap Up no jutsu,14,10,55.17%
19893,648070,Crisis Action VR,14,10,55.17%
19894,891200,Bike Dash Excite!,14,10,55.17%
19895,593330,Algotica Iterations,67,51,55.17%
19896,326230,Smugglers 5: Invasion,14,10,55.17%
19897,454600,Age of Cavemen,304,238,55.17%
19898,932940,O! Nalchik is my favourite place,14,10,55.17%
19899,929730,Alien Invaders,14,10,55.17%
19900,708190,Code World,14,10,55.17%
19901,375020,Al Emmo's Postcards from Anozira,14,10,55.17%
19902,787550,FARHOME,14,10,55.17%
19903,341270,Samphi,14,10,55.17%
19904,794410,Aidsmoji: The Forbidden Fruit,14,10,55.17%
19905,788610,The Piano,14,10,55.17%
19906,560080,I was rebuilt,14,10,55.17%
19907,563420,Obscura,14,10,55.17%
19908,449820,Daughter of Shadows: An SCP Breach Event,49,37,55.16%
19909,288830,Voodoo Whisperer Curse of a Legend,40,30,55.16%
19910,810200,blue.,49,37,55.16%
19911,34830,Sniper: Ghost Warrior,"2,064","1,647",55.15%
19912,644640,Band of Defenders,161,125,55.15%
19913,740070,Dead Link: Pages Torn,6,4,55.14%
19914,965060,Keyhole Spy: Frozen Hotties,6,4,55.14%
19915,936620,Trailer park mechanic,6,4,55.14%
19916,779790,cell,6,4,55.14%
19917,524240,STONEBOND: The Gargoyle's Domain,6,4,55.14%
19918,739800,Verzaken!,6,4,55.14%
19919,739730,Awe of Despair,6,4,55.14%
19920,891190,CROSS X CARROT,6,4,55.14%
19921,790570,Innocent,6,4,55.14%
19922,835910,Above the Fold,6,4,55.14%
19923,660570,Million Arthur VR: Character Command RPG,6,4,55.14%
19924,727800,Voxel Tank VR,6,4,55.14%
19925,564520,TheScreamer VR,6,4,55.14%
19926,802330,Badminton Kings VR,6,4,55.14%
19927,505140,Tribe Of Pok,6,4,55.14%
19928,451800,End Of The Mine,6,4,55.14%
19929,1001380,SNAILS,6,4,55.14%
19930,909830,Pixel Draw,6,4,55.14%
19931,699010,Unsettled,6,4,55.14%
19932,900340,Terror,6,4,55.14%
19933,475050,bloxyz,6,4,55.14%
19934,649460,Space Panic: Room Escape (VR),6,4,55.14%
19935,742030,MahJong,6,4,55.14%
19936,700990,Gunship Battle2 VR: Steam Edition,6,4,55.14%
19937,934990,Cute Girls,6,4,55.14%
19938,676690,VR Escape The Puzzle Room,6,4,55.14%
19939,871140,Great Old One - Arrival,6,4,55.14%
19940,667050,SojournVR,6,4,55.14%
19941,648020,The Fleet,6,4,55.14%
19942,503680,The Seeker,6,4,55.14%
19943,619470,Boss Defiance,6,4,55.14%
19944,705700,X-MiGuFighters: Stripper Anya,6,4,55.14%
19945,551500,Star Fight,6,4,55.14%
19946,719250,Cove Point Fun Center VR,6,4,55.14%
19947,508350,Draconic Order VR,6,4,55.14%
19948,661260,Bad Thoughts,6,4,55.14%
19949,560010,Starship Survivor,6,4,55.14%
19950,593400,Float Gallery,6,4,55.14%
19951,565730,Sanctuary VR,6,4,55.14%
19952,882520,Fitzzle Precious Dolphins,6,4,55.14%
19953,711100,Fruit Sudoku???? 4,6,4,55.14%
19954,821370,MLB Home Run Derby VR,6,4,55.14%
19955,772080,Mind Portal,6,4,55.14%
19956,777350,Maze Walker,6,4,55.14%
19957,768310,Er-Spectro,6,4,55.14%
19958,811520,Infinite Fall,6,4,55.14%
19959,416430,In The Dead Of Night - Urszula's Revenge,6,4,55.14%
19960,529820,Beyond Power VR,6,4,55.14%
19961,918900,Girls Dance VR,10,7,55.13%
19962,622700,War Heroes: Invasion,10,7,55.13%
19963,364980,Bunker Constructor,10,7,55.13%
19964,803390,Thunderbolt,10,7,55.13%
19965,678240,Destroyer: Invasion,10,7,55.13%
19966,341750,A.V.,10,7,55.13%
19967,283310,Soulbringer,100,77,55.13%
19968,650730,Weeping Skies,10,7,55.13%
19969,712150,TankVR,10,7,55.13%
19970,532890,Civil War: 1862,10,7,55.13%
19971,289240,Perimeter: Emperor's Testament,10,7,55.13%
19972,750040,Finger Ninja,10,7,55.13%
19973,763540,Hitori,10,7,55.13%
19974,691580,"Maggie's Movies - Camera, Action!",10,7,55.13%
19975,790130,ORE,10,7,55.13%
19976,897550,Study of Unusual: Forest of Secrets,10,7,55.13%
19977,781230,Bubble Ghost,10,7,55.13%
19978,518190,Sky Jac,10,7,55.13%
19979,919300,Hentai Hexa Mosaic,10,7,55.13%
19980,727570,After the Collapse,10,7,55.13%
19981,511560,World of Golf,10,7,55.13%
19982,700770,ZoneDriver,27,20,55.12%
19983,702190,Hero Rush: Mad King,27,20,55.12%
19984,328830,Rugby Union Team Manager 2015,45,34,55.10%
19985,259340,Chicken Shoot Gold,134,104,55.09%
19986,266190,Astral Terra,82,63,55.09%
19987,713680,Ablepsia,68,52,55.09%
19988,795580,THE DAY Online,334,263,55.08%
19989,11370,Nikopol: Secrets of the Immortals,163,127,55.08%
19990,565410,World of Darkness Preludes: Vampire and Mage,87,67,55.07%
19991,525610,Hardware Engineering,87,67,55.07%
19992,628140,NOBUNAGA???S AMBITION: Tenkasousei with Power Up Kit,23,17,55.05%
19993,413510,The Extinction,23,17,55.05%
19994,667070,OHOTA KREPKOE,50,38,55.05%
19995,589160,Zombie Apocalypse,23,17,55.05%
19996,406080,Ant War: Domination,97,75,55.04%
19997,320650,Season Match 2,41,31,55.04%
19998,978620,Corma,64,49,55.04%
19999,714350,C2H6O,32,24,55.03%
20000,843860,When They Arrived,32,24,55.03%
20001,668830,Raid On Coasts,32,24,55.03%
20002,907680,Opai Puzzle,710,565,55.03%
20003,49320,Woody Two-Legs Attack of the Zombie Pirates,32,24,55.03%
20004,454150,Voxel Warfare Online,432,342,55.03%
20005,261720,Holy Avatar vs. Maidens of the Dead,69,53,55.02%
20006,702320,March of Empires,160,125,55.02%
20007,418910,Idle Civilization,88,68,55.01%
20008,352160,Curse of Mermos,151,118,55.00%
20009,262810,Super Turbo Demon Busters!,79,61,54.98%
20010,606140,Survived By,528,420,54.97%
20011,209120,Street Fighter X Tekken,853,682,54.96%
20012,458030,StarFringe: Adversus,19,14,54.96%
20013,670430,Colorless Life,19,14,54.96%
20014,448470,Bacteria,152,119,54.96%
20015,672360,ISEE,19,14,54.96%
20016,595920,Death Point,19,14,54.96%
20017,528010,Eternal Return,19,14,54.96%
20018,796440,Spaceguy,19,14,54.96%
20019,395250,The Adventures of Fatman,19,14,54.96%
20020,525290,Kings under the hill,19,14,54.96%
20021,402160,Star Command Galaxies,177,139,54.95%
20022,689650,Les Fleursword,118,92,54.95%
20023,467060,Dead Army - Radio Frequency,28,21,54.94%
20024,751240,Fractured Lands,217,171,54.94%
20025,439700,H1Z1: Test Server,"1,167",936,54.94%
20026,331200,Grass Simulator,483,385,54.91%
20027,558340,Faces of Illusion: The Twin Phantoms,42,32,54.91%
20028,433900,Helium,42,32,54.91%
20029,537860,Ballistic Protection,310,246,54.90%
20030,33670,Disciples III: Renaissance,164,129,54.89%
20031,297740,Overruled!,33,25,54.88%
20032,625370,A SECOND BEFORE US,33,25,54.88%
20033,342740,Samudai,33,25,54.88%
20034,816590,FinalFire,33,25,54.88%
20035,300970,Fiesta Online NA,266,211,54.87%
20036,433850,H1Z1,"110,098","90,074",54.87%
20037,448260,Cubium Dreams,110,86,54.87%
20038,513620,SkyTime,86,67,54.85%
20039,666250,Equalizer,24,18,54.84%
20040,816330,The Council of Hanwell,24,18,54.84%
20041,380540,Inevitability,24,18,54.84%
20042,370170,Dale Hardshovel HD,15,11,54.84%
20043,861350,Gym Simulator,24,18,54.84%
20044,463670,Runeyana,24,18,54.84%
20045,580410,Destination: Pluto The VR Experience,15,11,54.84%
20046,383590,Expert Rifleman - Reloaded,15,11,54.84%
20047,485590,Citadel,15,11,54.84%
20048,711770,Hotel Dracula,15,11,54.84%
20049,360150,How To Survive Third Person,631,506,54.84%
20050,364820,Star Trek: Starfleet Command Gold Edition,38,29,54.83%
20051,659900,Aetherspace,38,29,54.83%
20052,307130,Asteria,126,99,54.83%
20053,801880,Drift Tuner 2019,67,52,54.81%
20054,8320,Bone: The Great Cow Race,43,33,54.80%
20055,576560,Pain Train,432,346,54.78%
20056,60600,ProtoGalaxy,29,22,54.77%
20057,594720,Star Merchant,29,22,54.77%
20058,547930,Precursors,29,22,54.77%
20059,555670,Infinitum,53,41,54.76%
20060,280620,Fiesta Online,230,183,54.76%
20061,504730,MOBIUS FINAL FANTASY,58,45,54.75%
20062,320400,Magnifico,58,45,54.75%
20063,295590,Hero Generations,113,89,54.74%
20064,727910,Titanic,63,49,54.74%
20065,710390,Real 1942,34,26,54.73%
20066,650350,Machine World 2,78,61,54.73%
20067,387090,Revolution : Virtual Playspace,20,15,54.71%
20068,458510,Zombie Pinball,20,15,54.71%
20069,55020,Air Forte,39,30,54.71%
20070,586360,Pyro VR,20,15,54.71%
20071,796480,Bit-Boom,20,15,54.71%
20072,698830,Puzzle Dating,20,15,54.71%
20073,546180,Starry Nights : Helix,11,8,54.69%
20074,896840,Call of Booty,44,34,54.69%
20075,557680,Germ Wars,99,78,54.69%
20076,12450,Ankh 3: Battle of the Gods,11,8,54.69%
20077,376780,Sherlock Holmes Consulting Detective: The Case of the Tin Soldier,11,8,54.69%
20078,797060,Qubika,11,8,54.69%
20079,401870,Winning Post 8 2016,11,8,54.69%
20080,540550,Commercium,11,8,54.69%
20081,473520,Autumn,99,78,54.69%
20082,702080,MyFactory,44,34,54.69%
20083,502810,AAA???Tank Hero VR,11,8,54.69%
20084,663920,Died Of Fear,11,8,54.69%
20085,628860,Escape Together,11,8,54.69%
20086,536530,Marlene Act 1 Betwixt,11,8,54.69%
20087,49540,Aliens: Colonial Marines,"4,191","3,424",54.69%
20088,501380,UNCORPOREAL - Alcatraz Island Lofts,11,8,54.69%
20089,658750,Planet 2117,11,8,54.69%
20090,352960,Star Horizon,69,54,54.67%
20091,274130,Rambo The Video Game,271,217,54.67%
20092,25500,Cricket Revolution,64,50,54.67%
20093,547010,Terminal Hacker,69,54,54.67%
20094,783600,Kicking Kittens: Putin Saves The World,25,19,54.65%
20095,397870,Arcane Sorcery,25,19,54.65%
20096,492800,Shonen Idle Z,236,189,54.64%
20097,436860,Arctic alive,30,23,54.62%
20098,412470,Metal War Online: Retribution,436,352,54.61%
